SDB Feature,,apunim,pvalue,support
Age,1) 18 - 24,0.0,0.8970572692540579,30
Age,2) 25 - 34,-0.008840075006696778,0.8970572692540579,817
Age,3) 35 - 44,0.004231311706629382,0.8970572692540579,241
Age,4) 45 - 54,0.014810751508502445,0.8970572692540579,51
Age,5) 55 - 64,0.0,0.8970572692540579,12
Education,2) High School graduate,0.0,0.9897993497352893,17
Education,"3) College, no degree",0.0074231177094381835,0.9897993497352893,164
Education,4) Associate degree,0.0,0.9897993497352893,15
Education,5) Bachelor's degree,-0.0023404000888327427,0.9897993497352893,915
Education,6) Master's degree,-0.020281883808869274,0.9897993497352893,89
Ethnicity,Asian,0.0,0.9929289657882413,6
Ethnicity,Black,0.005025125628140686,0.9929289657882413,51
Ethnicity,White,-0.0002633051377413178,0.9929289657882413,2692
Gender,Female,0.0033092255254764573,0.8911684120633133,1429
Gender,Male,0.007746833299624189,0.8911684120633133,1251
Has Been Targeted,False,3.4140732729416775e-05,0.9802493078481559,2628
Has Been Targeted,True,0.0013170127052991214,0.9802493078481559,406
Is Parent,No,0.0027105530433884934,0.9713718009720469,1135
Is Parent,Yes,0.00016555139881137756,0.9713718009720469,1555
Is Transgender,No,1.093932705247215e-16,0.9862601541042438,4131
Political Affiliation,Conservative,-0.025449685359469867,0.9138821998538631,283
Political Affiliation,Independent,-0.027912789890292968,0.9138821998538631,293
Political Affiliation,Liberal,-0.006644613287319818,0.9138821998538631,794
Political Affiliation,Prefer not to say,0.0,,3
Religion Important,1) No,0.007709995942107904,0.9534821786099523,507
Religion Important,2) Not very,0.0,0.9534821786099523,33
Religion Important,3) Somewhat,0.02188460842828679,0.9534821786099523,176
Religion Important,4) Very,-0.008106504975943849,0.9534821786099523,546
Seen Toxicity,False,0.03726024222054792,0.9424989401377697,282
Seen Toxicity,True,-0.0019061821449070705,0.9424989401377697,2837
Sexual Orientation,Bisexual,-0.11816578483245167,0.9665201580006786,44
Sexual Orientation,Heterosexual,0.0004387401532485947,0.9665201580006786,3309
Technology Impact,2) Somewhat negative,0.0,0.997481061266497,30
Technology Impact,3) Neutral,0.0,0.997481061266497,53
Technology Impact,4) Somewhat positive,-0.006472067123716334,0.997481061266497,1425
Technology Impact,5) Very positive,-0.005435411125245859,0.997481061266497,268
Toxicity Problem,1) Never,-0.2647058823529411,0.9525835435328227,6
Toxicity Problem,2) Rarely,0.07750704052895797,0.9525835435328227,108
Toxicity Problem,3) Occasionally,0.000657606313020334,0.9525835435328227,672
Toxicity Problem,4) Frequently,-0.008541219851751249,0.9525835435328227,400
Toxicity Problem,5) Very Frequently,-0.05163329820864055,0.9525835435328227,42
