SDB Feature,,apunim,pvalue,support
Age,1) 18 - 24,0.011089367253750987,0.9534443458253179,38
Age,2) 25 - 34,-0.004269914601708493,0.9534443458253179,885
Age,3) 35 - 44,0.006138075049041497,0.9534443458253179,248
Age,4) 45 - 54,-0.10790144435004224,0.9534443458253179,47
Age,5) 55 - 64,0.0,0.9534443458253179,15
Education,2) High School graduate,0.0,0.9686817775892879,28
Education,"3) College, no degree",0.0,0.9686817775892879,166
Education,4) Associate degree,0.0362694300518137,0.9686817775892879,30
Education,5) Bachelor's degree,-0.0038197371016621537,0.9686817775892879,887
Education,6) Master's degree,0.0,0.9686817775892879,79
Ethnicity,Asian,2.854859206178974e-16,0.9929723252023003,10
Ethnicity,Black,-0.06354515050167228,0.9929723252023003,57
Ethnicity,White,-0.00029905583799696756,0.9929723252023003,2650
Gender,Female,0.002336280065079363,0.946063682826355,1475
Gender,Male,-0.0035726760753264316,0.946063682826355,1239
Has Been Targeted,False,0.0022739198880529607,0.9063216984889351,2674
Has Been Targeted,True,-0.015041099457747013,0.9063216984889351,407
Is Parent,No,-0.0012459034154003233,0.9994586753461985,1090
Is Parent,Prefer not to say,,,3
Is Parent,Yes,0.000928542188763679,0.9994586753461985,1643
Is Transgender,No,0.0,0.985714137022467,4157
Political Affiliation,Conservative,0.009452678258839959,0.9394877348253268,280
Political Affiliation,Independent,0.0,0.9394877348253268,290
Political Affiliation,Liberal,0.0020852641334573635,0.9394877348253268,767
Political Affiliation,Other,0.0,,3
Religion Important,1) No,0.004537739443693947,0.9111272336382457,402
Religion Important,2) Not very,0.0,0.9111272336382457,16
Religion Important,3) Somewhat,0.0064188921467632516,0.9111272336382457,207
Religion Important,4) Very,0.003133878100928477,0.9111272336382457,529
Seen Toxicity,False,0.010101010101010064,0.9696369094091051,245
Seen Toxicity,True,0.00035963446591266,0.9696369094091051,3000
Sexual Orientation,Bisexual,-0.07216494845360827,0.9500982972794143,38
Sexual Orientation,Heterosexual,0.0008523640293065957,0.9500982972794143,3273
Technology Impact,2) Somewhat negative,0.0,0.9779019911380331,21
Technology Impact,3) Neutral,4.263256414560602e-16,0.9779019911380331,50
Technology Impact,4) Somewhat positive,0.005348652931854079,0.9779019911380331,1311
Technology Impact,5) Very positive,-0.003960857409133331,0.9779019911380331,275
Toxicity Problem,1) Never,0.0,,3
Toxicity Problem,2) Rarely,0.04234527687296365,0.9629062062094076,100
Toxicity Problem,3) Occasionally,0.0,0.9629062062094076,606
Toxicity Problem,4) Frequently,0.022128178459993507,0.9629062062094076,406
Toxicity Problem,5) Very Frequently,7.266914343001027e-16,0.9629062062094076,40
