SDB Feature,,apunim,pvalue,support
Age,1) 18 - 24,0.004431314623338793,0.8892010510367705,43
Age,2) 25 - 34,0.003952437336357408,0.8892010510367705,904
Age,3) 35 - 44,0.007874015748031805,0.8892010510367705,235
Age,4) 45 - 54,0.014492753623188678,0.8892010510367705,35
Age,5) 55 - 64,0.0,0.8892010510367705,15
Education,2) High School graduate,0.0,0.97507234998199,16
Education,"3) College, no degree",0.004228329809724905,0.97507234998199,179
Education,4) Associate degree,0.0,0.97507234998199,22
Education,5) Bachelor's degree,-0.0004500343447264057,0.97507234998199,1014
Education,6) Master's degree,0.001001001001000757,0.97507234998199,56
Ethnicity,Asian,0.28205128205128194,0.980281640927658,7
Ethnicity,Black,-0.07038512616201896,0.980281640927658,36
Ethnicity,White,5.669630103433091e-05,0.980281640927658,2723
Gender,Female,0.0006376463134295856,0.959177169974301,1422
Gender,Male,0.004143469132244826,0.959177169974301,1240
Has Been Targeted,False,0.0012823645425915292,0.9368636561306201,2593
Has Been Targeted,True,0.0026006022447303116,0.9368636561306201,407
Is Parent,No,-0.001733678031597549,0.9832341525166088,1072
Is Parent,Yes,0.0017608415919815993,0.9832341525166088,1627
Is Transgender,No,0.0,0.9865910121165289,4125
Political Affiliation,Conservative,-0.003370245546461512,0.9827396139331814,321
Political Affiliation,Independent,0.008503910089312882,0.9827396139331814,344
Political Affiliation,Liberal,-0.010630663589801607,0.9827396139331814,814
Political Affiliation,Prefer not to say,0.0,,3
Religion Important,1) No,0.004354819726156304,0.9312090678720335,354
Religion Important,2) Not very,0.0,0.9312090678720335,27
Religion Important,3) Somewhat,-0.027839151568714065,0.9312090678720335,228
Religion Important,4) Very,0.001699939588923735,0.9312090678720335,566
Seen Toxicity,False,0.018121911037891326,0.9939518607691797,235
Seen Toxicity,True,-0.0002982416107311417,0.9939518607691797,2978
Sexual Orientation,Bisexual,-0.12663755458515316,0.9762552986547075,34
Sexual Orientation,Heterosexual,-0.0009453060951330527,0.9762552986547075,3279
Sexual Orientation,Homosexual,0.0,0.9762552986547075,6
Technology Impact,2) Somewhat negative,0.0,0.9601564347325267,12
Technology Impact,3) Neutral,0.04166666666666652,0.9601564347325267,19
Technology Impact,4) Somewhat positive,0.0036551849988114386,0.9601564347325267,1409
Technology Impact,5) Very positive,-0.0018360011378030275,0.9601564347325267,305
Toxicity Problem,1) Never,3.330669073875469e-16,0.9994422546210733,10
Toxicity Problem,2) Rarely,-0.03573454339194569,0.9994422546210733,102
Toxicity Problem,3) Occasionally,-0.0023370944638504165,0.9994422546210733,603
Toxicity Problem,4) Frequently,0.0065460688393044345,0.9994422546210733,373
Toxicity Problem,5) Very Frequently,0.0,0.9994422546210733,45
