SDB Feature,,apunim,pvalue,support
Age,1) Gen. X+,-0.08592321755027421,0.6666666666666667,15
Age,2) Millennial,0.0,0.6666666666666667,10
Age,3) Gen. Z,0.0849909584086797,0.6666666666666667,26
Ethnicity,middleEastern,,,4
Ethnicity,white,1.903239470785984e-16,0.9096655293982662,8
Gender,man,0.0,,15
Gender,nonBinary,3.074463760500434e-16,0.7595039702588,20
Gender,woman,3.3306690738754706e-16,0.7595039702588,15
