SDB Feature,,apunim,pvalue,support
Age,1) 18 - 24,0.05170902716914986,0.9626608020419662,49
Age,2) 25 - 34,-0.0022211049519819445,0.9626608020419662,2453
Age,3) 35 - 44,0.00019786307874933065,0.9626608020419662,737
Age,4) 45 - 54,0.010951979780959905,0.9626608020419662,138
Age,5) 55 - 64,-0.15014164305948968,0.9626608020419662,13
Education,2) High School graduate,0.0,0.9954347609155616,45
Education,"3) College, no degree",0.010510607928372136,0.9954347609155616,434
Education,4) Associate degree,0.0,0.9954347609155616,96
Education,5) Bachelor's degree,-0.0004083438255010617,0.9954347609155616,2642
Education,6) Master's degree,-0.011124845488257363,0.9954347609155616,167
Ethnicity,Asian,0.0,0.9834676789867702,12
Ethnicity,Black,0.0,0.9834676789867702,123
Ethnicity,Hispanic,0.0,,3
Ethnicity,Other,-0.28057553956834547,,3
Ethnicity,White,0.00010078430267100042,0.9834676789867702,7776
Gender,Female,-0.0006509047433347923,0.9855752661923998,4160
Gender,Male,-0.002127741415646349,0.9855752661923998,3661
Has Been Targeted,False,0.0011652203668870268,0.9670487964246335,7569
Has Been Targeted,True,-0.002851729219698236,0.9670487964246335,1215
Is Parent,No,0.0015637563072560577,0.922123478353047,3190
Is Parent,Yes,0.00166753190079399,0.922123478353047,4649
Is Transgender,No,0.0,0.9917365995332228,12003
Political Affiliation,Conservative,-0.005621145073382603,1.0,925
Political Affiliation,Independent,-0.00226450471386675,1.0,905
Political Affiliation,Liberal,0.004097592664309979,1.0,2291
Political Affiliation,Prefer not to say,0.0,1.0,6
Religion Important,1) No,0.010019042672898555,0.977013791258368,1260
Religion Important,2) Not very,0.049409707039790356,0.977013791258368,79
Religion Important,3) Somewhat,-0.006758140487405407,0.977013791258368,751
Religion Important,4) Very,-0.002269326545598979,0.977013791258368,1475
Seen Toxicity,False,-0.0018517682128174888,0.9886975311177066,718
Seen Toxicity,True,0.00038163117551506917,0.9886975311177066,8518
Sexual Orientation,Bisexual,-0.029922120508265867,0.9760853223789185,157
Sexual Orientation,Heterosexual,0.0002165250522158796,0.9760853223789185,9599
Technology Impact,2) Somewhat negative,0.0,0.9467226440265544,46
Technology Impact,3) Neutral,3.5265907841034387e-16,0.9467226440265544,113
Technology Impact,4) Somewhat positive,0.0012460804234282025,0.9467226440265544,4002
Technology Impact,5) Very positive,0.0009484794058888174,0.9467226440265544,800
Toxicity Problem,1) Never,-0.07235621521335817,0.9781644249944791,24
Toxicity Problem,2) Rarely,0.010418302706664335,0.9781644249944791,274
Toxicity Problem,3) Occasionally,0.005179860970506895,0.9781644249944791,1708
Toxicity Problem,4) Frequently,0.00025270779339106527,0.9781644249944791,1190
Toxicity Problem,5) Very Frequently,-0.0028298073035977656,0.9781644249944791,108
