SDB Feature,,apunim,pvalue,support
Age,1) 18 - 24,0.004646490016325923,0.9755378499752982,118
Age,2) 25 - 34,-0.0024590974247440476,0.9755378499752982,2401
Age,3) 35 - 44,-0.001056816466207147,0.9755378499752982,617
Age,4) 45 - 54,0.0,0.9755378499752982,147
Age,5) 55 - 64,-0.00662251655629125,0.9755378499752982,12
Education,2) High School graduate,-0.07048799380325323,0.9814481096226277,57
Education,"3) College, no degree",-0.008635470898151306,0.9814481096226277,389
Education,4) Associate degree,0.0,0.9814481096226277,78
Education,5) Bachelor's degree,2.2124383282677966e-05,0.9814481096226277,2726
Education,6) Master's degree,-0.009056306601916366,0.9814481096226277,238
Ethnicity,Asian,-2.2204460492503136e-16,,4
Ethnicity,Black,-0.03291798400595116,0.9924344918222407,115
Ethnicity,Hispanic,0.0,0.9924344918222407,6
Ethnicity,Multiracial,0.0,,3
Ethnicity,White,8.758330366501092e-05,0.9924344918222407,7629
Gender,Female,0.0041230114600687385,0.9873789314541779,4090
Gender,Male,-6.543195998938232e-05,0.9873789314541779,3482
Has Been Targeted,False,0.0007428814352647602,0.9455384145238388,7450
Has Been Targeted,True,-0.0073246766412937946,0.9455384145238388,1227
Is Parent,No,0.0028606576629756574,0.8946982082954292,3010
Is Parent,Yes,0.0020723808813710885,0.8946982082954292,4719
Is Transgender,No,0.0,0.9919048704506404,11831
Political Affiliation,Conservative,-0.003771502161714687,0.9708488206449859,878
Political Affiliation,Independent,0.01082320455610091,0.9708488206449859,854
Political Affiliation,Liberal,-0.00407229049630183,0.9708488206449859,2307
Political Affiliation,Prefer not to say,0.0,,3
Religion Important,1) No,0.004895328528203507,0.9368023423313483,1124
Religion Important,2) Not very,0.0,0.9368023423313483,81
Religion Important,3) Somewhat,-0.0063156079580971485,0.9368023423313483,719
Religion Important,4) Very,0.0015364772020696122,0.9368023423313483,1555
Seen Toxicity,False,-0.00392500978287946,0.9755221683189264,633
Seen Toxicity,True,0.0012720926055509894,0.9755221683189264,8395
Sexual Orientation,Bisexual,0.017130620985010718,0.9478676209245328,122
Sexual Orientation,Heterosexual,0.0006230559804887916,0.9478676209245328,9499
Technology Impact,2) Somewhat negative,0.0,0.9714244519971589,58
Technology Impact,3) Neutral,0.014002897151134688,0.9714244519971589,115
Technology Impact,4) Somewhat positive,0.0003206322779250046,0.9714244519971589,3935
Technology Impact,5) Very positive,-0.017347751094599986,0.9714244519971589,901
Toxicity Problem,1) Never,-0.0712074303405574,0.9909167627362715,12
Toxicity Problem,2) Rarely,-0.008649031409640188,0.9909167627362715,314
Toxicity Problem,3) Occasionally,0.002120377620777813,0.9909167627362715,1698
Toxicity Problem,4) Frequently,0.005493225934601697,0.9909167627362715,1051
Toxicity Problem,5) Very Frequently,-0.016921837228042007,0.9909167627362715,90
