SDB Feature,,apunim,pvalue,support
Age,1) Gen. Z,-0.034749034749034784,0.9170262727943943,39
Age,2) Millennial,-0.003663003663003755,0.9170262727943943,47
Age,3) Gen. X+,0.1632270168855537,0.7295328673154082,29
Education,College +,-0.08759124087591233,0.6030443299799794,44
Education,High school -,0.09030575965868684,0.6030443299799794,44
Education,Other,0.05355575065847254,0.6030443299799794,46
Gender,Man,-0.023188652000339642,0.8385932385587223,128
Gender,Woman,0.009549795361528016,0.8385932385587223,115
Race,African Am.,-2.2204460492503136e-16,0.0,6
Race,Asian,0.0,,3
Race,Multiracial,-2.2204460492503136e-16,0.0,9
Race,White,0.0,0.9294654384141401,10
