SDB Feature,,apunim,pvalue,support
Age,1) Gen. Z,0.04695431472081233,0.36810812194424114,92
Age,2) Millennial,-0.09843334318652076,0.36810812194424114,76
Age,3) Gen. X+,0.04915713780502189,0.36810812194424114,81
Education,College +,-0.015715864853174315,0.8081998098828631,217
Education,High school -,0.061488039915863726,0.3214140853424061,193
Gender,Man,0.008968609865470758,0.9741979628751678,38
Gender,Nonbinary,0.0,0.9741979628751678,36
Gender,Other,0.0,0.9741979628751678,41
Gender,Woman,-0.011479591836734599,0.9741979628751678,32
Race,African Am.,0.0,0.9613482150785013,30
Race,Asian,1.8167285857502568e-16,0.9613482150785013,11
Race,Latino,2.220446049250313e-16,0.0,9
Race,Other,2.220446049250313e-16,0.0,12
Race,White,5.329070518200752e-16,0.9613482150785013,19
