k,n_ann,minority,delta,rep,simulation,method,stat,pvalue,detected
3,30,0.2,1.0,0,unidirectional,Krippendorff delta-alpha,-0.009030201727768916,0.8855721393034826,0
3,30,0.2,1.0,0,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,0,unidirectional,chi-squared (Akhtar et al. 2019),51.86891289290979,1.7840974108928208e-08,1
3,30,0.2,1.0,0,unidirectional,GMM clustering (Checco/Mignemi),0.24721878862793573,0.004975124378109453,1
3,30,0.2,1.0,0,bidirectional,apunim,0.04699918125656431,6.632614849708371e-07,1
3,30,0.2,1.0,0,bidirectional,Krippendorff delta-alpha,0.028931133434923706,0.004975124378109453,1
3,30,0.2,1.0,0,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,0,bidirectional,chi-squared (Akhtar et al. 2019),9.851805848379,0.27558170935511744,0
3,30,0.2,1.0,0,bidirectional,GMM clustering (Checco/Mignemi),0.03432377049180328,0.23383084577114427,0
3,30,0.2,1.0,1,unidirectional,apunim,0.05448612696575925,1.660228883922361e-08,1
3,30,0.2,1.0,1,unidirectional,Krippendorff delta-alpha,0.006468413091736253,0.14925373134328357,0
3,30,0.2,1.0,1,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,1,unidirectional,chi-squared (Akhtar et al. 2019),58.71760174277292,8.313418694017021e-10,1
3,30,0.2,1.0,1,unidirectional,GMM clustering (Checco/Mignemi),0.3009614044865543,0.004975124378109453,1
3,30,0.2,1.0,1,bidirectional,apunim,0.025094866158970875,0.0203290195359106,1
3,30,0.2,1.0,1,bidirectional,Krippendorff delta-alpha,0.028952630675961766,0.004975124378109453,1
3,30,0.2,1.0,1,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,1,bidirectional,chi-squared (Akhtar et al. 2019),13.450128367121698,0.09727211643421695,0
3,30,0.2,1.0,1,bidirectional,GMM clustering (Checco/Mignemi),-0.027718493926698812,1.0,0
3,30,0.2,1.0,2,unidirectional,apunim,0.061270652793421004,4.458257118069866e-08,1
3,30,0.2,1.0,2,unidirectional,Krippendorff delta-alpha,0.01172923449652008,0.03482587064676617,1
3,30,0.2,1.0,2,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,2,unidirectional,chi-squared (Akhtar et al. 2019),65.0651725219784,4.684975655276628e-11,1
3,30,0.2,1.0,2,unidirectional,GMM clustering (Checco/Mignemi),0.3009614044865543,0.004975124378109453,1
3,30,0.2,1.0,2,bidirectional,apunim,0.04876813201731,1.2035015411406544e-08,1
3,30,0.2,1.0,2,bidirectional,Krippendorff delta-alpha,0.02017549650558311,0.004975124378109453,1
3,30,0.2,1.0,2,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,2,bidirectional,chi-squared (Akhtar et al. 2019),11.254781881220655,0.1876765844399775,0
3,30,0.2,1.0,2,bidirectional,GMM clustering (Checco/Mignemi),-0.027663465935070873,0.9203980099502488,0
3,30,0.2,1.0,3,unidirectional,apunim,0.08301700290360463,8.737972316301087e-18,1
3,30,0.2,1.0,3,unidirectional,Krippendorff delta-alpha,0.0008039437593053318,0.3880597014925373,0
3,30,0.2,1.0,3,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,3,unidirectional,chi-squared (Akhtar et al. 2019),87.66316371967429,1.3849821880971993e-15,1
3,30,0.2,1.0,3,unidirectional,GMM clustering (Checco/Mignemi),0.36814552686222324,0.004975124378109453,1
3,30,0.2,1.0,3,bidirectional,apunim,-0.031008001995660405,0.015090980210697469,1
3,30,0.2,1.0,3,bidirectional,Krippendorff delta-alpha,0.018388596007288482,0.004975124378109453,1
3,30,0.2,1.0,3,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,3,bidirectional,chi-squared (Akhtar et al. 2019),10.471252519231241,0.23349441989800546,0
3,30,0.2,1.0,3,bidirectional,GMM clustering (Checco/Mignemi),-0.005030269353376422,0.48756218905472637,0
3,30,0.2,1.0,4,unidirectional,apunim,0.022021101005413775,0.18371278494888849,0
3,30,0.2,1.0,4,unidirectional,Krippendorff delta-alpha,0.0014067706993694529,0.34328358208955223,0
3,30,0.2,1.0,4,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,4,unidirectional,chi-squared (Akhtar et al. 2019),54.07733386586655,6.6691478755419386e-09,1
3,30,0.2,1.0,4,unidirectional,GMM clustering (Checco/Mignemi),0.3189122373300371,0.004975124378109453,1
3,30,0.2,1.0,4,bidirectional,apunim,0.022992969092095833,0.041191317401590655,1
3,30,0.2,1.0,4,bidirectional,Krippendorff delta-alpha,0.028704217393294394,0.004975124378109453,1
3,30,0.2,1.0,4,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,4,bidirectional,chi-squared (Akhtar et al. 2019),12.958551693170207,0.11328369599845664,0
3,30,0.2,1.0,4,bidirectional,GMM clustering (Checco/Mignemi),-0.003708281829419036,0.5074626865671642,0
3,30,0.2,1.0,5,unidirectional,apunim,-0.022356268835647564,0.20798406321397284,0
3,30,0.2,1.0,5,unidirectional,Krippendorff delta-alpha,0.012422492277567275,0.03980099502487562,1
3,30,0.2,1.0,5,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,5,unidirectional,chi-squared (Akhtar et al. 2019),40.546929347508694,2.5331950148193236e-06,1
3,30,0.2,1.0,5,unidirectional,GMM clustering (Checco/Mignemi),0.40329218106995884,0.004975124378109453,1
3,30,0.2,1.0,5,bidirectional,apunim,0.029979362603777815,0.00039229661594467584,1
3,30,0.2,1.0,5,bidirectional,Krippendorff delta-alpha,0.015779294723267112,0.014925373134328358,1
3,30,0.2,1.0,5,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,5,bidirectional,chi-squared (Akhtar et al. 2019),9.230380891210203,0.32323575969039225,0
3,30,0.2,1.0,5,bidirectional,GMM clustering (Checco/Mignemi),0.0054869684499314125,0.5024875621890548,0
3,30,0.2,1.0,6,unidirectional,apunim,0.055728428139486835,1.6962152737160744e-10,1
3,30,0.2,1.0,6,unidirectional,Krippendorff delta-alpha,0.004767741399689718,0.23880597014925373,0
3,30,0.2,1.0,6,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,6,unidirectional,chi-squared (Akhtar et al. 2019),83.63605083375273,9.038827198206477e-15,1
3,30,0.2,1.0,6,unidirectional,GMM clustering (Checco/Mignemi),0.36814552686222324,0.004975124378109453,1
3,30,0.2,1.0,6,bidirectional,apunim,0.03780380439132399,5.259828884851801e-06,1
3,30,0.2,1.0,6,bidirectional,Krippendorff delta-alpha,0.02483933319938921,0.004975124378109453,1
3,30,0.2,1.0,6,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,6,bidirectional,chi-squared (Akhtar et al. 2019),22.961067530467993,0.003414592312360221,1
3,30,0.2,1.0,6,bidirectional,GMM clustering (Checco/Mignemi),-0.027618091675031178,0.9054726368159204,0
3,30,0.2,1.0,7,unidirectional,apunim,-0.0668636709436113,1.4401424337846342e-07,1
3,30,0.2,1.0,7,unidirectional,Krippendorff delta-alpha,-0.0010908975761076585,0.5323383084577115,0
3,30,0.2,1.0,7,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,7,unidirectional,chi-squared (Akhtar et al. 2019),42.9434781902262,9.002217883065554e-07,1
3,30,0.2,1.0,7,unidirectional,GMM clustering (Checco/Mignemi),0.18288934426229508,0.024875621890547265,1
3,30,0.2,1.0,7,bidirectional,apunim,0.03560857600354914,0.0003461052812968856,1
3,30,0.2,1.0,7,bidirectional,Krippendorff delta-alpha,0.023681684138900337,0.004975124378109453,1
3,30,0.2,1.0,7,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,7,bidirectional,chi-squared (Akhtar et al. 2019),10.364028757557069,0.2403995140136709,0
3,30,0.2,1.0,7,bidirectional,GMM clustering (Checco/Mignemi),-0.003381657638475749,0.5024875621890548,0
3,30,0.2,1.0,8,unidirectional,apunim,-0.03268123159717601,0.0002586561166683462,1
3,30,0.2,1.0,8,unidirectional,Krippendorff delta-alpha,0.005080967021948973,0.12935323383084577,0
3,30,0.2,1.0,8,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,8,unidirectional,chi-squared (Akhtar et al. 2019),83.96323161280068,7.762980068526012e-15,1
3,30,0.2,1.0,8,unidirectional,GMM clustering (Checco/Mignemi),0.40329218106995884,0.004975124378109453,1
3,30,0.2,1.0,8,bidirectional,apunim,0.05553645268512889,5.946801915842524e-10,1
3,30,0.2,1.0,8,bidirectional,Krippendorff delta-alpha,0.027855982480805418,0.004975124378109453,1
3,30,0.2,1.0,8,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,8,bidirectional,chi-squared (Akhtar et al. 2019),10.440540681215762,0.235456196827936,0
3,30,0.2,1.0,8,bidirectional,GMM clustering (Checco/Mignemi),0.018127684241034964,0.2835820895522388,0
3,30,0.2,1.0,9,unidirectional,apunim,0.07243146381704746,5.440794323562132e-14,1
3,30,0.2,1.0,9,unidirectional,Krippendorff delta-alpha,0.0072723018161847675,0.1044776119402985,0
3,30,0.2,1.0,9,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,9,unidirectional,chi-squared (Akhtar et al. 2019),62.59113107770209,1.4423115899400946e-10,1
3,30,0.2,1.0,9,unidirectional,GMM clustering (Checco/Mignemi),0.1926094659579853,0.004975124378109453,1
3,30,0.2,1.0,9,bidirectional,apunim,0.05542849455132514,2.439741347246736e-09,1
3,30,0.2,1.0,9,bidirectional,Krippendorff delta-alpha,0.025409927612905614,0.004975124378109453,1
3,30,0.2,1.0,9,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,9,bidirectional,chi-squared (Akhtar et al. 2019),11.191468454659775,0.19108456838234772,0
3,30,0.2,1.0,9,bidirectional,GMM clustering (Checco/Mignemi),-0.004538939321548017,0.5074626865671642,0
3,30,0.2,1.0,10,unidirectional,apunim,0.06506713031359357,1.3506746596285663e-13,1
3,30,0.2,1.0,10,unidirectional,Krippendorff delta-alpha,0.0138975344496014,0.01990049751243781,1
3,30,0.2,1.0,10,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,10,unidirectional,chi-squared (Akhtar et al. 2019),89.34975551310876,6.301750745144781e-16,1
3,30,0.2,1.0,10,unidirectional,GMM clustering (Checco/Mignemi),0.3009614044865543,0.004975124378109453,1
3,30,0.2,1.0,10,bidirectional,apunim,0.056690703208568234,2.1871831403431078e-07,1
3,30,0.2,1.0,10,bidirectional,Krippendorff delta-alpha,0.03251919302941908,0.004975124378109453,1
3,30,0.2,1.0,10,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,10,bidirectional,chi-squared (Akhtar et al. 2019),7.563616397358845,0.47721376377848324,0
3,30,0.2,1.0,10,bidirectional,GMM clustering (Checco/Mignemi),-0.005030269353376422,0.5373134328358209,0
3,30,0.2,1.0,11,unidirectional,apunim,0.03583002695581063,5.462641232647962e-05,1
3,30,0.2,1.0,11,unidirectional,Krippendorff delta-alpha,0.01159394950003641,0.03482587064676617,1
3,30,0.2,1.0,11,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,11,unidirectional,chi-squared (Akhtar et al. 2019),90.01037081442709,4.627958850685668e-16,1
3,30,0.2,1.0,11,unidirectional,GMM clustering (Checco/Mignemi),0.40329218106995884,0.004975124378109453,1
3,30,0.2,1.0,11,bidirectional,apunim,0.06293351939301921,1.0258263126480662e-07,1
3,30,0.2,1.0,11,bidirectional,Krippendorff delta-alpha,0.01905985530809299,0.004975124378109453,1
3,30,0.2,1.0,11,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,11,bidirectional,chi-squared (Akhtar et al. 2019),6.17839220398303,0.6272569331607116,0
3,30,0.2,1.0,11,bidirectional,GMM clustering (Checco/Mignemi),-0.03917821309125657,1.0,0
3,30,0.2,1.0,12,unidirectional,apunim,0.0751973006513153,1.0743090468864207e-16,1
3,30,0.2,1.0,12,unidirectional,Krippendorff delta-alpha,0.016928192995128745,0.009950248756218905,1
3,30,0.2,1.0,12,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,12,unidirectional,chi-squared (Akhtar et al. 2019),63.38709608651878,1.0049487216184576e-10,1
3,30,0.2,1.0,12,unidirectional,GMM clustering (Checco/Mignemi),0.3009614044865543,0.004975124378109453,1
3,30,0.2,1.0,12,bidirectional,apunim,0.057595386058252776,9.878768742088425e-09,1
3,30,0.2,1.0,12,bidirectional,Krippendorff delta-alpha,0.023069462016946374,0.004975124378109453,1
3,30,0.2,1.0,12,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,12,bidirectional,chi-squared (Akhtar et al. 2019),7.515920214013945,0.48212334860396266,0
3,30,0.2,1.0,12,bidirectional,GMM clustering (Checco/Mignemi),-0.03917821309125657,1.0,0
3,30,0.2,1.0,13,unidirectional,apunim,-0.02471961861676774,0.21394117021346107,0
3,30,0.2,1.0,13,unidirectional,Krippendorff delta-alpha,0.003963097212367355,0.22885572139303484,0
3,30,0.2,1.0,13,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,13,unidirectional,chi-squared (Akhtar et al. 2019),87.31741469784647,1.6273989179207691e-15,1
3,30,0.2,1.0,13,unidirectional,GMM clustering (Checco/Mignemi),0.40329218106995884,0.004975124378109453,1
3,30,0.2,1.0,13,bidirectional,apunim,0.02153819825542068,0.06955281409169792,0
3,30,0.2,1.0,13,bidirectional,Krippendorff delta-alpha,0.027032011691403866,0.004975124378109453,1
3,30,0.2,1.0,13,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,13,bidirectional,chi-squared (Akhtar et al. 2019),4.757109057188033,0.7831931448247453,0
3,30,0.2,1.0,13,bidirectional,GMM clustering (Checco/Mignemi),-0.0028176229508196722,0.5621890547263682,0
3,30,0.2,1.0,14,unidirectional,apunim,0.050735359009899984,1.828284884651424e-08,1
3,30,0.2,1.0,14,unidirectional,Krippendorff delta-alpha,0.006649522873531599,0.14925373134328357,0
3,30,0.2,1.0,14,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,14,unidirectional,chi-squared (Akhtar et al. 2019),45.93473228885042,2.4458750663600125e-07,1
3,30,0.2,1.0,14,unidirectional,GMM clustering (Checco/Mignemi),0.3009614044865543,0.004975124378109453,1
3,30,0.2,1.0,14,bidirectional,apunim,0.0853372002466975,2.8746546850662997e-18,1
3,30,0.2,1.0,14,bidirectional,Krippendorff delta-alpha,0.029399134896421875,0.004975124378109453,1
3,30,0.2,1.0,14,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,14,bidirectional,chi-squared (Akhtar et al. 2019),3.4439307399890127,0.9034973498688484,0
3,30,0.2,1.0,14,bidirectional,GMM clustering (Checco/Mignemi),-0.02199280554499459,0.7512437810945274,0
3,30,0.2,1.0,15,unidirectional,apunim,0.009662332647999892,1.0,0
3,30,0.2,1.0,15,unidirectional,Krippendorff delta-alpha,0.017041370052821504,0.004975124378109453,1
3,30,0.2,1.0,15,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,15,unidirectional,chi-squared (Akhtar et al. 2019),46.97541373714184,1.5500217852542498e-07,1
3,30,0.2,1.0,15,unidirectional,GMM clustering (Checco/Mignemi),0.28992912978678104,0.004975124378109453,1
3,30,0.2,1.0,15,bidirectional,apunim,-0.0835937399534482,2.0362356875409915e-19,1
3,30,0.2,1.0,15,bidirectional,Krippendorff delta-alpha,0.010188663758153416,0.04477611940298507,1
3,30,0.2,1.0,15,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,15,bidirectional,chi-squared (Akhtar et al. 2019),13.025306997549134,0.1109818392575879,0
3,30,0.2,1.0,15,bidirectional,GMM clustering (Checco/Mignemi),-0.02141969209192618,0.6666666666666666,0
3,30,0.2,1.0,16,unidirectional,apunim,0.045565737694231716,1.2498944989478536e-06,1
3,30,0.2,1.0,16,unidirectional,Krippendorff delta-alpha,0.019585512099292678,0.004975124378109453,1
3,30,0.2,1.0,16,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,16,unidirectional,chi-squared (Akhtar et al. 2019),89.23996256648454,6.633414239539214e-16,1
3,30,0.2,1.0,16,unidirectional,GMM clustering (Checco/Mignemi),0.40329218106995884,0.004975124378109453,1
3,30,0.2,1.0,16,bidirectional,apunim,-0.05080484394802075,8.456544896051086e-06,1
3,30,0.2,1.0,16,bidirectional,Krippendorff delta-alpha,0.014873703061813313,0.014925373134328358,1
3,30,0.2,1.0,16,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,16,bidirectional,chi-squared (Akhtar et al. 2019),4.6829234384229625,0.7908655033009204,0
3,30,0.2,1.0,16,bidirectional,GMM clustering (Checco/Mignemi),-0.027663465935070873,0.9154228855721394,0
3,30,0.2,1.0,17,unidirectional,apunim,-0.006304495468858132,1.0,0
3,30,0.2,1.0,17,unidirectional,Krippendorff delta-alpha,0.0016814084563279152,0.31840796019900497,0
3,30,0.2,1.0,17,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,17,unidirectional,chi-squared (Akhtar et al. 2019),58.81155796666803,7.968698358129873e-10,1
3,30,0.2,1.0,17,unidirectional,GMM clustering (Checco/Mignemi),0.2134953352137123,0.004975124378109453,1
3,30,0.2,1.0,17,bidirectional,apunim,-0.043868971798299926,4.5497209809710636e-05,1
3,30,0.2,1.0,17,bidirectional,Krippendorff delta-alpha,0.02966077308384888,0.004975124378109453,1
3,30,0.2,1.0,17,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,17,bidirectional,chi-squared (Akhtar et al. 2019),8.272515745215847,0.4073129488745461,0
3,30,0.2,1.0,17,bidirectional,GMM clustering (Checco/Mignemi),0.04235753100181134,0.12935323383084577,0
3,30,0.2,1.0,18,unidirectional,apunim,0.05327806470111397,5.212134380167184e-07,1
3,30,0.2,1.0,18,unidirectional,Krippendorff delta-alpha,0.0018908734191222347,0.3333333333333333,0
3,30,0.2,1.0,18,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,18,unidirectional,chi-squared (Akhtar et al. 2019),76.83359228042072,2.1161286209213385e-13,1
3,30,0.2,1.0,18,unidirectional,GMM clustering (Checco/Mignemi),0.34185379837553753,0.004975124378109453,1
3,30,0.2,1.0,18,bidirectional,apunim,0.054740921166152666,8.907852729434546e-06,1
3,30,0.2,1.0,18,bidirectional,Krippendorff delta-alpha,0.028696169180624266,0.004975124378109453,1
3,30,0.2,1.0,18,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,18,bidirectional,chi-squared (Akhtar et al. 2019),12.674011648654757,0.12356894755929203,0
3,30,0.2,1.0,18,bidirectional,GMM clustering (Checco/Mignemi),-0.039959016393442626,1.0,0
3,30,0.2,1.0,19,unidirectional,apunim,0.03784953641081139,3.809131765954505e-05,1
3,30,0.2,1.0,19,unidirectional,Krippendorff delta-alpha,0.0020762718290336206,0.31343283582089554,0
3,30,0.2,1.0,19,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,19,unidirectional,chi-squared (Akhtar et al. 2019),68.61089354138267,9.284774087370644e-12,1
3,30,0.2,1.0,19,unidirectional,GMM clustering (Checco/Mignemi),0.40329218106995884,0.004975124378109453,1
3,30,0.2,1.0,19,bidirectional,apunim,0.012170505492792675,1.0,0
3,30,0.2,1.0,19,bidirectional,Krippendorff delta-alpha,0.02132082604464669,0.004975124378109453,1
3,30,0.2,1.0,19,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,19,bidirectional,chi-squared (Akhtar et al. 2019),16.256138649231744,0.03885730692756215,1
3,30,0.2,1.0,19,bidirectional,GMM clustering (Checco/Mignemi),0.007664932931836847,0.36318407960199006,0
3,30,0.2,1.0,20,unidirectional,apunim,0.06598109711019834,2.0469071093364836e-13,1
3,30,0.2,1.0,20,unidirectional,Krippendorff delta-alpha,0.004471970162657952,0.19402985074626866,0
3,30,0.2,1.0,20,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,20,unidirectional,chi-squared (Akhtar et al. 2019),69.70167933575135,5.634439322685659e-12,1
3,30,0.2,1.0,20,unidirectional,GMM clustering (Checco/Mignemi),0.3009614044865543,0.004975124378109453,1
3,30,0.2,1.0,20,bidirectional,apunim,0.037466114610166294,0.00022944922291076358,1
3,30,0.2,1.0,20,bidirectional,Krippendorff delta-alpha,0.01441095925238467,0.009950248756218905,1
3,30,0.2,1.0,20,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,20,bidirectional,chi-squared (Akhtar et al. 2019),10.139153770365018,0.2553947128106744,0
3,30,0.2,1.0,20,bidirectional,GMM clustering (Checco/Mignemi),-0.027663465935070873,0.9253731343283582,0
3,30,0.2,1.0,21,unidirectional,apunim,0.03428897293361979,0.017432430185698566,1
3,30,0.2,1.0,21,unidirectional,Krippendorff delta-alpha,0.002743384588075031,0.27860696517412936,0
3,30,0.2,1.0,21,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,21,unidirectional,chi-squared (Akhtar et al. 2019),71.06212157715915,3.019151725711508e-12,1
3,30,0.2,1.0,21,unidirectional,GMM clustering (Checco/Mignemi),0.40329218106995884,0.004975124378109453,1
3,30,0.2,1.0,21,bidirectional,apunim,0.0740158739585567,1.5882913908735453e-11,1
3,30,0.2,1.0,21,bidirectional,Krippendorff delta-alpha,0.021065469300403573,0.004975124378109453,1
3,30,0.2,1.0,21,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,21,bidirectional,chi-squared (Akhtar et al. 2019),13.030609161518486,0.1108007778658447,0
3,30,0.2,1.0,21,bidirectional,GMM clustering (Checco/Mignemi),-0.0028176229508196722,0.5124378109452736,0
3,30,0.2,1.0,22,unidirectional,apunim,0.028129479701220823,0.008617210766127589,1
3,30,0.2,1.0,22,unidirectional,Krippendorff delta-alpha,0.011601727296790727,0.05472636815920398,0
3,30,0.2,1.0,22,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,22,unidirectional,chi-squared (Akhtar et al. 2019),76.4110886593557,2.5721443072766296e-13,1
3,30,0.2,1.0,22,unidirectional,GMM clustering (Checco/Mignemi),0.40329218106995884,0.004975124378109453,1
3,30,0.2,1.0,22,bidirectional,apunim,0.12212542742087201,5.46577339308117e-31,1
3,30,0.2,1.0,22,bidirectional,Krippendorff delta-alpha,0.02129463026326287,0.009950248756218905,1
3,30,0.2,1.0,22,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,22,bidirectional,chi-squared (Akhtar et al. 2019),10.618600335013976,0.22426001109053745,0
3,30,0.2,1.0,22,bidirectional,GMM clustering (Checco/Mignemi),0.06926135829915145,0.08955223880597014,0
3,30,0.2,1.0,23,unidirectional,apunim,-0.04943113397205058,0.00013609007227399308,1
3,30,0.2,1.0,23,unidirectional,Krippendorff delta-alpha,0.009272352339684785,0.07462686567164178,0
3,30,0.2,1.0,23,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,23,unidirectional,chi-squared (Akhtar et al. 2019),92.03081119346584,1.798580766480613e-16,1
3,30,0.2,1.0,23,unidirectional,GMM clustering (Checco/Mignemi),0.40329218106995884,0.004975124378109453,1
3,30,0.2,1.0,23,bidirectional,apunim,0.06406966931673379,1.9458551196651606e-11,1
3,30,0.2,1.0,23,bidirectional,Krippendorff delta-alpha,0.019832265720703325,0.009950248756218905,1
3,30,0.2,1.0,23,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,23,bidirectional,chi-squared (Akhtar et al. 2019),5.782980165563576,0.6715264600590046,0
3,30,0.2,1.0,23,bidirectional,GMM clustering (Checco/Mignemi),-0.02199280554499459,0.7661691542288557,0
3,30,0.2,1.0,24,unidirectional,apunim,0.04375668146462975,2.329169051599578e-05,1
3,30,0.2,1.0,24,unidirectional,Krippendorff delta-alpha,0.008979091913520344,0.12935323383084577,0
3,30,0.2,1.0,24,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,24,unidirectional,chi-squared (Akhtar et al. 2019),70.39677138693862,4.096973325858314e-12,1
3,30,0.2,1.0,24,unidirectional,GMM clustering (Checco/Mignemi),0.40329218106995884,0.004975124378109453,1
3,30,0.2,1.0,24,bidirectional,apunim,0.078385571505422,1.0871548680125197e-17,1
3,30,0.2,1.0,24,bidirectional,Krippendorff delta-alpha,0.031043282089817992,0.004975124378109453,1
3,30,0.2,1.0,24,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,24,bidirectional,chi-squared (Akhtar et al. 2019),20.032652018157023,0.010213220762013057,1
3,30,0.2,1.0,24,bidirectional,GMM clustering (Checco/Mignemi),-0.003381657638475749,0.5174129353233831,0
3,30,0.2,1.0,25,unidirectional,apunim,-0.024949957704838443,0.04225204027655589,1
3,30,0.2,1.0,25,unidirectional,Krippendorff delta-alpha,0.0012771705936345246,0.43283582089552236,0
3,30,0.2,1.0,25,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,25,unidirectional,chi-squared (Akhtar et al. 2019),53.742109555526596,7.745904490644536e-09,1
3,30,0.2,1.0,25,unidirectional,GMM clustering (Checco/Mignemi),0.36814552686222324,0.004975124378109453,1
3,30,0.2,1.0,25,bidirectional,apunim,0.03180190991964074,0.012565443833985671,1
3,30,0.2,1.0,25,bidirectional,Krippendorff delta-alpha,0.019011286719325803,0.01990049751243781,1
3,30,0.2,1.0,25,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,25,bidirectional,chi-squared (Akhtar et al. 2019),6.132042155030483,0.6324439493960086,0
3,30,0.2,1.0,25,bidirectional,GMM clustering (Checco/Mignemi),0.032939850330337854,0.263681592039801,0
3,30,0.2,1.0,26,unidirectional,apunim,0.049761463358469114,1.0068591526692491e-08,1
3,30,0.2,1.0,26,unidirectional,Krippendorff delta-alpha,0.013150681948015386,0.024875621890547265,1
3,30,0.2,1.0,26,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,26,unidirectional,chi-squared (Akhtar et al. 2019),76.58791660600744,2.3704380305054364e-13,1
3,30,0.2,1.0,26,unidirectional,GMM clustering (Checco/Mignemi),0.32521215439364903,0.004975124378109453,1
3,30,0.2,1.0,26,bidirectional,apunim,0.0114547283849557,1.0,0
3,30,0.2,1.0,26,bidirectional,Krippendorff delta-alpha,0.023493678130697505,0.004975124378109453,1
3,30,0.2,1.0,26,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
3,30,0.2,1.0,26,bidirectional,chi-squared (Akhtar et al. 2019),12.108278316289574,0.14643776465291403,0
3,30,0.2,1.0,26,bidirectional,GMM clustering (Checco/Mignemi),-0.0028176229508196722,0.4925373134328358,0
3,30,0.2,1.0,27,unidirectional,apunim,0.02894404984157395,0.0489609450232831,1
3,30,0.2,1.0,27,unidirectional,Krippendorff delta-alpha,-0.00011472410415029263,0.4577114427860697,0
