sample_size,standard_deviation
3,0.3280242462178674
3,0.3199996095164938
3,0.32757545456396553
3,0.33200204785912046
3,0.3300343483493536
3,0.3215990682130972
3,0.32281456378428425
3,0.32089686715566995
3,0.33221667336909766
3,0.32864618818176666
3,0.33275954327253743
3,0.3340593043211657
3,0.3231725736493087
3,0.32048666466316345
3,0.31107325594217217
3,0.32414701220098835
3,0.3224251158934277
3,0.33459926894749814
3,0.32512598116768265
3,0.32728988249462215
3,0.3324203877753685
3,0.33278571822217823
3,0.3260440347220163
3,0.3371007034818704
3,0.33138628177340435
3,0.32663319770398214
3,0.3282332475849418
3,0.3300866414697759
3,0.33206857652875843
3,0.32539764107314373
3,0.32113044076674424
3,0.32468047290439694
3,0.33034969703747646
3,0.3381825476837656
3,0.31586888274799935
3,0.3235664573756404
3,0.33712329043757394
3,0.33009715464970735
3,0.31757160614647634
3,0.33722071104648704
3,0.3272322568005177
3,0.31660118117135294
3,0.33618544784917176
3,0.3330236515752407
3,0.32529294557210836
3,0.31895443937839757
3,0.32301841462216796
3,0.32469136939360715
3,0.3271365869785686
3,0.3391869647441553
3,0.3314476333195939
3,0.32690952875802554
3,0.33336462540948997
3,0.3303116235532909
3,0.329346034522754
3,0.3237329836532692
3,0.3315970432070695
3,0.327299149896397
3,0.3274815325811357
3,0.3281564085247946
3,0.3261679233398194
3,0.3269248468623728
3,0.3294196268514182
3,0.34302132331152274
3,0.33183364470348686
3,0.33071739758574903
3,0.32863254146803567
3,0.3267410280007445
3,0.34108296718634273
3,0.32629347731251984
3,0.3299021121268959
3,0.3337872075062026
3,0.3341595042511857
3,0.32214236436042865
3,0.328749566951192
3,0.33175408714622456
3,0.32974480718000443
3,0.32267393657762994
3,0.33036546077283424
3,0.3384950348340107
3,0.32909612426375207
3,0.3242348229818738
3,0.3245489860705211
3,0.32107335173129403
3,0.3316440011326754
3,0.3224952314963318
3,0.3387738292549937
3,0.33255797162906126
3,0.3244037100807306
3,0.3213608461802874
3,0.33438335981425277
3,0.33576669646432034
3,0.32535629894934925
3,0.3228865365824678
3,0.3171325623759589
3,0.33526515656596473
3,0.3233959732844773
3,0.32759823548475253
3,0.3227888394033988
3,0.33267190397291374
3,0.3391396059353994
3,0.3324637266332733
3,0.327559463746881
3,0.317507537338243
3,0.3304701278824072
3,0.33297356344149603
3,0.32745632665318797
3,0.31761263708701815
3,0.3309245560380282
3,0.32669746169182756
3,0.32734577392285785
3,0.32184870149929495
3,0.3282130796417317
3,0.34015228876850073
3,0.3391299876811048
3,0.32239203012677836
3,0.3254817761772098
3,0.330717397585749
3,0.33838130284113455
3,0.33285636006671765
3,0.33040058200858197
3,0.33848703474831626
3,0.3243472425662954
3,0.33055761443475756
3,0.3285536373465832
3,0.3236075037411506
3,0.32988341355616446
3,0.3512074477983652
3,0.32368225983858745
3,0.33166257810999233
3,0.32629258112708276
3,0.3374437462123291
3,0.32969681899985614
3,0.3406803206619689
3,0.3373747418485685
3,0.3272853326290943
3,0.3315708749758661
3,0.3180105839058288
3,0.33477587325980035
3,0.33006571604999474
3,0.3345328999729237
3,0.32692784464170405
3,0.3208675056401349
3,0.33378469378341674
3,0.3209188407192606
3,0.3136512702788147
3,0.3361056618351714
3,0.31473170749059776
3,0.32265503646493976
3,0.3293001040823665
3,0.34105573481192597
3,0.32624709967456783
3,0.3262703342017058
3,0.3190481432577942
3,0.32722255817729173
3,0.327226181837505
3,0.3293720589731373
3,0.334408250669588
3,0.3185278603379178
3,0.324737851580542
3,0.3331704638974253
3,0.330318613379949
3,0.3360373425202941
3,0.33754219485965914
3,0.3232710358365174
3,0.3319520357921643
3,0.33959877135731614
3,0.3151731989820967
3,0.3211439315115211
3,0.32638929590168525
3,0.3246191760307478
3,0.3331158329267125
3,0.3186155161224317
3,0.3208743302953688
3,0.32518531128303585
3,0.3248966877547685
3,0.3367159874278557
3,0.32929616650352034
3,0.3157146669987345
3,0.3422250646327796
3,0.3295696263046042
3,0.33065478791901715
3,0.33903257619459365
3,0.3162147582553582
3,0.33138841721857487
3,0.32885834575878775
3,0.3312015571942178
3,0.3408401933085338
3,0.3185113665917246
3,0.33518191805083647
3,0.31619732082409674
3,0.32203843104602103
3,0.329924538992591
3,0.3280204671163728
3,0.33211185283616723
3,0.3352567520500323
3,0.3237617900430745
3,0.33988274536773977
3,0.32106829038923385
3,0.31640031206092195
3,0.33575693413871577
3,0.3332704674221067
3,0.3382214617802028
3,0.3172437537825324
3,0.3447023125179705
3,0.3296338323439634
3,0.33610143004010157
3,0.33552385227772225
3,0.317534170196459
3,0.33564521092886374
3,0.32683109953061695
3,0.3249565984960036
3,0.3205205779456639
3,0.33112846954232406
3,0.3250380024254086
3,0.32804114114157057
3,0.32459553398728697
3,0.3314313548800969
3,0.3221860714941872
3,0.3306631350689138
3,0.33447343674236385
3,0.33486949423531315
3,0.3228201388280038
3,0.32662476581851807
3,0.3150436616891355
3,0.33158940455288705
3,0.33018779612609833
3,0.32442597516255933
3,0.33437086358018214
3,0.32780558737827376
3,0.33583929230239007
3,0.32053490793343686
3,0.3189129771642568
3,0.33249112023456384
3,0.3280310127719548
3,0.3300120242482492
3,0.3375991207486932
3,0.3307020686274448
3,0.32574432793131086
3,0.3364453128125544
3,0.3255905203234506
3,0.32213860702048575
3,0.32748812920446135
3,0.31605260187081297
3,0.33356272845248586
3,0.3208792076764195
3,0.324126906788897
3,0.33562593388605294
3,0.3230776000993399
3,0.32390052646826534
3,0.34529012408730064
3,0.3283625269446742
3,0.3300082302674835
3,0.32799727134927614
3,0.3335305741613684
3,0.3303359467146595
3,0.33206585580119824
3,0.3326912488583324
3,0.3375336210876682
3,0.3337469489421258
3,0.31831492804709666
3,0.33073596281042666
3,0.3260480360365791
3,0.3196900523820294
3,0.33293202876308226
3,0.3438922859798852
3,0.3355626307862928
3,0.3252499317046964
3,0.3235735567247558
3,0.32956157995448426
3,0.33293130087132955
3,0.3209510358477805
3,0.329385282367069
3,0.31205089317725676
3,0.32335699842074384
3,0.33142044517461194
3,0.33764036875857206
3,0.32042542610286073
3,0.3348610200611177
3,0.3279248654839333
3,0.33353105963278523
3,0.32883416534232257
3,0.3211755858073121
3,0.33578100255530513
3,0.3316664413809299
3,0.34040925320534476
3,0.32476492850816147
3,0.3248403756228835
3,0.33576508219557283
3,0.3216220486205948
3,0.3262047394751005
3,0.3187277155891624
3,0.3292483206042457
3,0.33014057937135594
3,0.33300785478115935
3,0.3415725741042482
3,0.32649068252487545
3,0.3286562661287947
3,0.3271152289122511
3,0.33107431531613724
3,0.315381081020738
3,0.31456393653662923
3,0.33224352506366944
3,0.3275233870650722
3,0.32985061152538603
3,0.32593758065313205
3,0.3291235393484855
3,0.3145051464994669
3,0.3232699033774966
3,0.3195263490092575
3,0.3266796239736673
3,0.3290636649215892
3,0.32929077535093615
3,0.33533836241792364
3,0.3280885757159043
3,0.3289783686572591
3,0.33420154056936285
3,0.32956387835173423
3,0.33489710994381794
3,0.334509791835368
3,0.33118615121504574
3,0.32036063445981655
3,0.32114812705073137
3,0.32859908103563656
3,0.3357746126298986
3,0.3320468503468091
3,0.31289476937657107
3,0.32741752811538266
3,0.3198009434049273
3,0.3334538813107797
3,0.3309683304349531
3,0.3189192164702449
3,0.3240242990623988
3,0.34201004362667875
3,0.31733539298499464
3,0.3383713129169936
3,0.33402109359568904
3,0.327451050209647
3,0.31850543461070413
3,0.3204624640678757
3,0.31513071950019356
3,0.32129423836329585
3,0.34079209140309924
3,0.33452220755404793
3,0.3108063806064622
3,0.32396921007881496
3,0.3096715452219854
3,0.3357758538233602
3,0.3244175500084882
3,0.32661960595449757
3,0.3186258099970159
3,0.32087118500903716
3,0.33095431935920544
3,0.32485792420454784
3,0.3419323467836555
3,0.3312957825875096
3,0.3220702983924472
3,0.3191895600379786
3,0.3215248982648049
3,0.32287715744167517
3,0.3169571889135619
3,0.3218001968913597
3,0.31821689491311067
3,0.31893636627065214
3,0.32292822450107905
3,0.32829236785561305
3,0.3379750328729782
3,0.3347841903929423
3,0.32045241247601197
3,0.3282332475849418
3,0.33004159316665976
3,0.32870140064642756
3,0.322100721705216
3,0.33165250697985715
3,0.32633923120641195
3,0.3170647348400843
3,0.32783080734779196
3,0.31575346503359586
3,0.3129443582189959
3,0.3227720609649719
3,0.3201253919831283
3,0.3276509816049489
3,0.31606573650076464
3,0.3202557402702285
3,0.3306351632939298
3,0.3223543733718909
3,0.3297219769878516
3,0.34063966568234694
3,0.34173454708516293
3,0.32520095257228454
3,0.33377404260734317
3,0.3324960607690365
3,0.3416242760955392
3,0.313575749326749
3,0.33109073163842095
3,0.31884100620045097
3,0.33304492744067155
3,0.32294589508976945
3,0.3383217271841236
3,0.3276698697908773
3,0.3238705561400255
3,0.3183220480957958
3,0.337320060210549
3,0.3269515759365405
3,0.33891555890209907
3,0.33907147100228713
3,0.3291511416873919
3,0.32992046875771625
3,0.32901422244410483
3,0.3267576387584364
3,0.3184854270587605
3,0.3319286657339456
3,0.32676682091976544
3,0.3138729758647143
3,0.33058504369378505
3,0.3249192684463578
3,0.32872069039059615
3,0.33181941445873603
3,0.32652674369793583
3,0.3162101008884529
3,0.3332306259874741
3,0.32164042972418133
3,0.3267479389745261
3,0.32980827170127974
3,0.3153967290878064
3,0.31503277973391397
3,0.32313482085962125
3,0.337382294842267
3,0.3467989200863966
3,0.3385529909067283
3,0.34446675909713337
3,0.32702357244654723
3,0.33487145545049773
3,0.3226540674118032
3,0.32041265313547235
3,0.330747085701514
3,0.3387719467623086
3,0.3146303994742625
3,0.31167032315345633
3,0.32079210994106483
3,0.3393554749606734
3,0.3169826150798054
3,0.3186220482260928
3,0.331924732883124
3,0.3191473258666959
3,0.33972521145634904
3,0.31731387867767147
3,0.3260188054154185
3,0.31639109158760653
3,0.33360519248669673
3,0.3345730664888858
3,0.3288615065164429
3,0.3332085800033947
3,0.3322926666756657
3,0.3286547987641824
3,0.32013386123770476
3,0.33126273705082676
3,0.3327602125724915
3,0.3282104903294572
3,0.32404572040366414
3,0.34318944485890107
3,0.3251098800975574
3,0.34134407837476854
3,0.31371510693365295
3,0.3162744452829138
3,0.3155937136206088
3,0.3245548790403779
3,0.31775010698606865
3,0.31283269591126656
3,0.3332292576231531
3,0.31742858113627875
3,0.32794381911413517
3,0.3401952468035494
3,0.3241819712864057
3,0.32483847832112733
3,0.3310531032669225
3,0.3281340703911719
3,0.3277316512944906
3,0.32901824016287634
3,0.32982864218589225
3,0.33024677991720536
3,0.3353634063266533
3,0.3338262223423998
3,0.33584874440537027
3,0.3216115038555261
3,0.3332327530269541
3,0.34505963261360284
3,0.3307978770707006
3,0.325532552641785
3,0.3291547530074439
3,0.3118987312836809
3,0.3323684900932581
3,0.3319385119547427
3,0.3270835945123431
3,0.34089216579059206
3,0.3213894653941581
3,0.31644033975826186
3,0.33888100446138975
3,0.33084345960677847
3,0.3241582098441301
3,0.34078127739054825
3,0.334278424899023
3,0.3426555641492877
3,0.32085093608212495
3,0.3327723112155719
3,0.33076656437775737
3,0.3207105823224344
3,0.32579081963706485
3,0.3286869824690943
3,0.32397597978326986
3,0.34032845663020816
3,0.32851272643106993
3,0.33787509863781573
3,0.32165319828701655
3,0.33202557370738844
3,0.3316002894146565
3,0.3318183328689575
3,0.33553227083424686
3,0.32704367132879514
3,0.3289176897318647
3,0.3230264912162318
3,0.33612143077574713
3,0.33637049144532327
3,0.3276759599326576
3,0.3245648212836079
3,0.33643712259268976
3,0.33330915016845064
3,0.33224801295065043
3,0.3220012014995049
3,0.3338882480927605
3,0.31859306761268213
3,0.3223574601167231
3,0.32848873222486163
3,0.3356096536562412
3,0.32051935645444246
3,0.3350521837192567
3,0.3474213562058481
3,0.3226780786155371
3,0.32571243054102234
3,0.3296584431121833
3,0.33855953661078125
3,0.31967058936124176
3,0.30394745126360756
3,0.3254900174792888
3,0.3349911793104262
3,0.30343871614796786
3,0.32014783798349844
3,0.3207061438528411
3,0.32710462681679087
3,0.32470608387550987
3,0.33832926106240196
3,0.3327835829182793
3,0.3179433027731659
3,0.3317615859839856
3,0.3273923329325659
3,0.3299060891893013
3,0.33087377328594925
3,0.314557814532497
3,0.33265931171772306
3,0.33647075380590374
3,0.3291141169416519
3,0.32648662364513525
3,0.34504738570923715
3,0.31454854916938857
3,0.31730049498295
3,0.32615605453318064
3,0.3242463081478545
3,0.32314074279920646
3,0.3296559719739435
3,0.3346050404819584
3,0.3115478887277373
3,0.3156395617661866
3,0.33091185929835687
3,0.3149804610080318
3,0.3191895600379786
3,0.3305526309359082
3,0.32431600491768575
3,0.3303397512593513
3,0.32813291245740717
3,0.3317500273435676
3,0.31906423322885963
3,0.3236847045513074
3,0.33486706931618865
3,0.32078308432329833
3,0.33764214421688205
3,0.33795868676456364
3,0.34025334972560467
3,0.31659228518295335
3,0.31573379271088436
3,0.34378820125969267
3,0.3290864863870164
3,0.31879114029705746
3,0.3320182374177234
3,0.33553227083424686
3,0.34316866606433927
3,0.3163443138386455
3,0.3423207581862082
3,0.3262692452962822
3,0.32615162694812794
3,0.3130832128270122
3,0.3365154939104424
3,0.33027830678122827
3,0.33971675636368426
3,0.31761407739024977
3,0.33184796604000466
3,0.3298116035966686
3,0.328664504598345
3,0.31125992921375045
3,0.31894479569609074
3,0.31799450121073175
3,0.3337468633241035
3,0.32426719802193527
3,0.33029922626330716
3,0.3235444447519193
3,0.3207321422525718
3,0.31636369580233936
3,0.3311526233042937
3,0.3316299426248182
3,0.3282547216473287
3,0.3305903456003974
3,0.3303324999331162
3,0.329346034522754
3,0.33049694729650847
3,0.32218539236258786
3,0.3327962870447464
3,0.3268136000079058
3,0.32019913984215226
3,0.33050679772394204
3,0.3254458474242505
3,0.32656335682826526
3,0.3398296176351279
3,0.3218376949529048
3,0.3326926224202321
3,0.3275921849216182
3,0.32971742585853975
3,0.33524726092797696
3,0.32433813549066615
3,0.329903236480112
3,0.33188181307161585
3,0.32762004411892975
3,0.3181732099633605
3,0.3126623315909415
3,0.32812496736919317
3,0.3242454834023814
3,0.33786406937957114
3,0.33514118100645823
3,0.3456501083404393
3,0.3398093461335311
3,0.32693263030688485
3,0.32838798871104435
3,0.32795136078417764
3,0.333249477529068
3,0.31977759140365364
3,0.32897970292469575
3,0.32058396216068
3,0.3272128601858314
3,0.3285009628499273
3,0.3303496970374764
3,0.33400589168427797
3,0.335803827579863
3,0.31787406011297537
3,0.33657448028572196
3,0.3159915869945274
3,0.32900069514400915
3,0.33146589805301474
3,0.33101691147576684
3,0.33036597602479945
3,0.3235782343774421
3,0.3189974704775899
3,0.3322154252064067
3,0.3347266914085499
3,0.324457767171492
3,0.3262994201240129
3,0.32657792761302973
3,0.32211983263623245
3,0.31848683972268177
3,0.3380724475762768
3,0.3288594400182988
3,0.32058970035187134
3,0.3276051628050079
3,0.3434681367301953
3,0.3278169159653957
3,0.333106469107081
3,0.325501508979666
3,0.3344109904870973
3,0.33126389791727595
3,0.33475562529793795
3,0.3285280840739697
3,0.333513562545897
3,0.3255127083365524
3,0.3237722509560384
3,0.3321470637924876
3,0.3374748794888971
3,0.3258528218956113
3,0.3335837009328299
3,0.32617150913378673
3,0.32471048186368967
3,0.32574305994487013
3,0.3277787819279468
3,0.33026497695746715
3,0.32235712043909703
3,0.328562070828324
3,0.3281896781111376
3,0.3381165476723542
3,0.32300270406222203
3,0.32490253840780514
3,0.32160476509965497
3,0.3185623977401461
3,0.33459081080447656
3,0.337869236242858
3,0.32221593071246857
3,0.3183643774475639
3,0.3301269529336341
3,0.3264918134694144
3,0.3341879361810355
3,0.32770629528754924
3,0.3291710490660686
3,0.3153305005429826
3,0.3268927691483707
3,0.3299887567725295
3,0.3350616123067089
3,0.31924523879148375
3,0.32487574095304667
3,0.32772463258417645
3,0.3239606493509062
3,0.32256853234259625
3,0.33328306575874944
3,0.32428656055986127
3,0.3350082816527189
3,0.33019501101791715
3,0.32931732286905435
3,0.32217921117496906
3,0.3189939562596442
3,0.32301841462216796
3,0.32831288726213514
3,0.3239197896382528
3,0.3331916208374661
3,0.3254678356236175
3,0.3380446200058263
3,0.32698472301584164
3,0.3443168356748402
3,0.32509893660737815
3,0.3202148206552053
3,0.3391423081681074
3,0.33655125291970356
3,0.32723668495528996
3,0.32521218703049126
3,0.32218031295997684
4,0.33000859024059886
4,0.3366678398440846
4,0.335239434503807
4,0.33804137833407805
4,0.3262609250066951
4,0.329980672862038
4,0.3296469498971233
4,0.3367340901488908
4,0.33868293707741765
4,0.3470580318761743
4,0.3415947593369917
4,0.3292703942127173
4,0.32707385092117713
4,0.3316961445517
4,0.34931171537648215
4,0.34523416235714566
4,0.34719427086382243
4,0.3400847092590805
4,0.33746812964665934
4,0.3403174809257666
4,0.34297001007720807
4,0.33557501926588235
4,0.324952118174814
4,0.32815318891699274
4,0.3399147056336685
4,0.3233760066609357
4,0.3304589011080731
4,0.34801912353159664
4,0.3307535754573367
4,0.33544305076662506
4,0.3350042875420196
4,0.3311111348858495
4,0.34538841128678544
4,0.3424769186353533
4,0.33201238488677004
4,0.3336204605101806
4,0.3289710374060475
4,0.33616841129860114
4,0.330025229469306
4,0.33826062604037055
4,0.33415097664773974
4,0.3355433454217876
4,0.3352911082593124
4,0.3287706981545957
4,0.3405260570887879
4,0.3325559686056847
4,0.3410918652981779
4,0.3466795279884428
4,0.3365509589238432
4,0.33603425156262723
4,0.3376855082757473
4,0.3126443584434708
4,0.3327526876951695
4,0.3445788612355872
4,0.35138993772660493
4,0.3318078315310585
4,0.33307769580267504
4,0.3408759773857108
4,0.3288201854954163
4,0.3350087606401352
4,0.3236943639296366
4,0.33359400419627666
4,0.34046433738172194
4,0.34537902152745975
4,0.3379728029734867
4,0.33206835767407505
4,0.343464766008775
4,0.34375006729298474
4,0.3332870048109037
4,0.3273818742055191
4,0.33920961619460793
4,0.34329953068996527
4,0.33645819822008965
4,0.3433061217700498
4,0.34059941067490557
4,0.3326172085561607
4,0.3269613405644205
4,0.3315411367174206
4,0.34083130820798824
4,0.32502962690687853
4,0.328843904960867
4,0.3455601453216677
4,0.337341232374619
4,0.34878844366006984
4,0.3195633921827463
4,0.3379505921540209
4,0.33578428001264704
4,0.3318727386218285
4,0.33677890326813315
4,0.3321401123630999
4,0.3316051070550589
4,0.3330045059298951
4,0.34649281510629976
4,0.33480302672753864
4,0.3415191271097592
4,0.33834794016504194
4,0.3316168779558834
4,0.3289211303725072
4,0.3415584472848885
4,0.33695547109451707
4,0.33372626816764484
4,0.33325273339655115
4,0.336757864660444
4,0.33933030005335146
4,0.34547725113694977
4,0.32315360748162625
4,0.3388628742599683
4,0.3369915830726844
4,0.3452076932467171
4,0.33967591143142983
4,0.32804239168666544
4,0.3489076380042593
4,0.3448722304934879
4,0.33002286534860226
4,0.335002543135467
4,0.33886657861669156
4,0.3434217306682153
4,0.32126816249864437
4,0.3290963848617518
4,0.3259635623138255
4,0.34404183938044386
4,0.33793283931724283
4,0.33688098116185156
4,0.3422678305589704
4,0.3336863426501608
4,0.33669148165345003
4,0.32091465239568673
4,0.3437077662672929
4,0.34294336813103315
4,0.3411122887845391
4,0.3368794308309535
4,0.33592638932899277
4,0.34083780151247134
4,0.3396537095572376
4,0.3221531446860376
4,0.32774704682181866
4,0.3377236876845925
4,0.3393763760053139
4,0.3416833266778617
4,0.32339635099458386
4,0.34474509299842676
4,0.3362797044928056
4,0.33321685962568004
4,0.3383360398510678
4,0.33589764722688453
4,0.33207776051169874
4,0.3421352164916441
4,0.3284077164121189
4,0.3474759887828612
4,0.32152685320090574
4,0.3279463800873488
4,0.3398621264667476
4,0.3323668352998965
4,0.33348736254634836
4,0.3360476474763268
4,0.3256742218636962
4,0.3162609443949634
4,0.33958598038824594
4,0.32911597468893306
4,0.34228257786698635
4,0.33017984837685854
4,0.3241089804231464
4,0.33432442524380207
4,0.3401828951685229
4,0.33921078064758914
4,0.3373006420865665
4,0.33710566345556076
4,0.33904106807604595
4,0.3258866021999011
4,0.34184815591753676
4,0.3425576598294707
4,0.31818809219827604
4,0.33575235913667867
4,0.3426591822338665
4,0.32869349944550214
4,0.336928737586084
4,0.3516053874959505
4,0.3299993424172471
4,0.3364049556316177
4,0.33447975626034787
4,0.3427060166351987
4,0.3498678930588407
4,0.33147410682200495
4,0.3351352207122739
4,0.34301348320659175
4,0.33871055942475514
4,0.3360550673594832
4,0.3419920741431473
4,0.3360464764705739
4,0.3380138917656151
4,0.34165835383074705
4,0.3388641637206809
4,0.33637985911551505
4,0.3274218639539443
4,0.33283924919767605
4,0.32930630584776993
4,0.3378682371296743
4,0.34371201883197905
4,0.3467900644725128
4,0.3403734082210606
4,0.33724155835856184
4,0.3412631742368626
4,0.35127326276934995
4,0.3402621096365263
4,0.3181630193473452
4,0.33247700454394513
4,0.3312852557074219
4,0.3327406890711054
4,0.3258960067730889
4,0.34980198437186527
4,0.33070308742238264
4,0.33086677711004686
4,0.32579963613899554
4,0.3301167255890411
4,0.33472208252885893
4,0.32027317075190687
4,0.3261036831238523
4,0.33839719052811823
4,0.3254059166696309
4,0.342388537750339
4,0.31874061926902747
4,0.3307284908292578
4,0.3291641031952809
4,0.32268311174053416
4,0.3277977857269782
4,0.3269366467339349
4,0.3201936046063395
4,0.33302076752101717
4,0.3320152178454933
4,0.33047238697002873
4,0.3327530799918848
4,0.33295252135348524
4,0.32348759253452486
4,0.3334103255441852
4,0.3469011203072636
4,0.3319949421442997
4,0.3277398763779996
4,0.34404568814411024
4,0.3332200241417091
4,0.3434899461784021
4,0.3487743789394571
4,0.3324169636057868
4,0.31572022910262293
4,0.33811532463161664
4,0.3409968331665735
4,0.32862196194848425
4,0.335994515716066
4,0.33375212228581375
4,0.3376601501654099
4,0.3363181203341484
4,0.3377790971855226
4,0.3376330136722202
4,0.33427758936541724
4,0.33181108939297027
4,0.3198745430437771
4,0.34111490878766476
4,0.34460959837989935
4,0.3373643731951408
4,0.33476453821170565
4,0.33739890986508614
4,0.330336944190112
4,0.33758232570859126
4,0.34301097179799467
4,0.3274030734688468
4,0.3391553965273424
4,0.33747719529790476
4,0.33295713620739154
4,0.3374500456041625
4,0.3421038438285205
4,0.32633887774064657
4,0.3411048148472213
4,0.3378035587119457
4,0.3309497911473262
4,0.3205557125708269
4,0.3388481244963866
4,0.3215382051061118
